ticker,Total Assets,Total Revenue,description,profitability_ratio,generated_prompt,generated_sentiment_label,generated_sentiment_score,hidden_competitor_cluster,sector
FOSL,1478505000.0,1613343000.0,"Fossil Group, Inc., together with its subsidiaries, designs, develops, markets, and distributes consumer fashion accessories in the United States, Europe, Asia, and internationally. The company's products include traditional watches, smartwatches, jewelry, handbags, small leather goods, belts, and sunglasses. It also manufactures and distributes private label brands, as well as purchases and resells branded products in non-FOSSIL branded retail stores. The company offers its products under its proprietary brands, such as FOSSIL, SKAGEN, MICHELE, RELIC, and ZODIAC; and under the licensed brands, including ARMANI EXCHANGE, DIESEL, DKNY, EMPORIO ARMANI, KATE SPADE NEW YORK, MICHAEL KORS, PUMA, TORY BURCH, Skechers, and BMW. The company sells its products through company-owned retail and outlet stores, department stores, specialty retail stores, specialty watch and jewelry stores, mass market stores, e-commerce sites, licensed and franchised FOSSIL retail stores, and retail concessions, as well as sells its products on airlines and cruise ships. As of January 2, 2021, it operated 421 stores worldwide. The company was formerly known as Fossil, Inc. and changed its name to Fossil Group, Inc. in May 2013. Fossil Group, Inc. was founded in 1984 and is headquartered in Richardson, Texas.",1.0911988799496788,"The company aims for growth and expansion based on the following information: Fossil Group, Inc., together with its subsidiaries, designs, develops, markets, and distributes consumer fashion accessories in the United States, Europe, Asia, and internationally. The company's products include traditional watches, smartwatches, jewelry, handbags, small leather goods, belts, and sunglasses. It also manufactures and distributes private label brands, as well as purchases and resells branded products in non-FOSSIL branded retail stores. The company offers its products under its proprietary brands, such as FOSSIL, SKAGEN, MICHELE, RELIC, and ZODIAC; and under the licensed brands, including ARMANI EXCHANGE, DIESEL, DKNY, EMPORIO ARMANI, KATE SPADE NEW YORK, MICHAEL KORS, PUMA, TORY BURCH, Skechers, and BMW. The company sells its products through company-owned retail and outlet stores, department stores, specialty retail stores, specialty watch and jewelry stores, mass market stores, e-commerce sites, licensed and franchised FOSSIL retail stores, and retail concessions, as well as sells its products on airlines and cruise ships. As of January 2, 2021, it operated 421 stores worldwide. The company was formerly known as Fossil, Inc. and changed its name to Fossil Group, Inc. in May 2013. Fossil Group, Inc. was founded in 1984 and is headquartered in Richardson, Texas. How successful does this suggest the company is?",Neutral,0.9998190999031067,6,Retail
ASMB,283254000.0,79105000.0,"Assembly Biosciences, Inc. operates as a clinical-stage biotechnology company in the United States. The company develops oral therapeutic candidates for the treatment of hepatitis B virus (HBV) infection. Its product candidates include Vebicorvir to treat patients with chronic HBV infection; ABI-H2158, which is in Phase II clinical study for chronic HBV infection; ABI-H3733 that has completed Phase Ia clinical study for the treatment of HBV. The company has collaboration agreements with Allergan Pharmaceuticals International Limited; BeiGene, Ltd.; and Arbutus Biopharma Corporation, as well as strategic license agreements with Indiana University Research and Technology Corporation; and Door Pharmaceuticals, LLC. The company was formerly known as Ventrus Biosciences, Inc. and changed its name to Assembly Biosciences, Inc. in June 2014. Assembly Biosciences, Inc. was founded in 2005 and is headquartered in South San Francisco, California.",0.2792723138949494,"The company aims for growth and expansion based on the following information: Assembly Biosciences, Inc. operates as a clinical-stage biotechnology company in the United States. The company develops oral therapeutic candidates for the treatment of hepatitis B virus (HBV) infection. Its product candidates include Vebicorvir to treat patients with chronic HBV infection; ABI-H2158, which is in Phase II clinical study for chronic HBV infection; ABI-H3733 that has completed Phase Ia clinical study for the treatment of HBV. The company has collaboration agreements with Allergan Pharmaceuticals International Limited; BeiGene, Ltd.; and Arbutus Biopharma Corporation, as well as strategic license agreements with Indiana University Research and Technology Corporation; and Door Pharmaceuticals, LLC. The company was formerly known as Ventrus Biosciences, Inc. and changed its name to Assembly Biosciences, Inc. in June 2014. Assembly Biosciences, Inc. was founded in 2005 and is headquartered in South San Francisco, California. How successful does this suggest the company is?",Neutral,0.9802117347717285,9,Technology
PEG,50050000000.0,9603000000.0,"Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company primarily in the Northeastern and Mid-Atlantic United States. It operates through two segments, PSE&amp;G and PSEG Power. The PSE&amp;G segment transmits electricity; distributes electricity and gas to residential, commercial, and industrial customers, as well as invests in solar generation projects, and energy efficiency and related programs; and offers appliance services and repairs. As of December 31, 2020, it had electric transmission and distribution system of 25,000 circuit miles and 860,000  poles; 54 switching stations with an installed capacity of 38,353 megavolt-amperes (MVA), and 245 substations with an installed capacity of 8,647 MVA; four electric distribution headquarters and five electric sub-headquarters; and 18,000 miles of gas mains, 12 gas distribution headquarters, two sub-headquarters, and one meter shop, as well as 58 natural gas metering and regulating stations. The Power segment operates nuclear, gas, oil-fired, and renewable generation assets. It has total generating output was approximately 52,900 gigawatts hours; and owns and operates 467 MW direct current of photovoltaic solar generation facilities. Public Service Enterprise Group Incorporated was incorporated in 1985 and is based in Newark, New Jersey.",0.19186813186813187,"The company aims for growth and expansion based on the following information: Public Service Enterprise Group Incorporated, through its subsidiaries, operates as an energy company primarily in the Northeastern and Mid-Atlantic United States. It operates through two segments, PSE&amp;G and PSEG Power. The PSE&amp;G segment transmits electricity; distributes electricity and gas to residential, commercial, and industrial customers, as well as invests in solar generation projects, and energy efficiency and related programs; and offers appliance services and repairs. As of December 31, 2020, it had electric transmission and distribution system of 25,000 circuit miles and 860,000  poles; 54 switching stations with an installed capacity of 38,353 megavolt-amperes (MVA), and 245 substations with an installed capacity of 8,647 MVA; four electric distribution headquarters and five electric sub-headquarters; and 18,000 miles of gas mains, 12 gas distribution headquarters, two sub-headquarters, and one meter shop, as well as 58 natural gas metering and regulating stations. The Power segment operates nuclear, gas, oil-fired, and renewable generation assets. It has total generating output was approximately 52,900 gigawatts hours; and owns and operates 467 MW direct current of photovoltaic solar generation facilities. Public Service Enterprise Group Incorporated was incorporated in 1985 and is based in Newark, New Jersey. How successful does this suggest the company is?",Neutral,0.9999886751174927,15,Energy
RXN,3401100000.0,1910799522.0,"Rexnord Corporation designs, manufactures, and markets process and motion control, and water management products worldwide. It operates in two segments, Process &amp; Motion Control Platform and Water Management Platform. The company offers table top conveying chain and related accessories, metal conveying and engineered woven metals, gearing and gear drives, conveying equipment, industrial chain, and custom assemblies; custom-engineered, application-specific miniature gearboxes, and motion control assemblies and components used in aerospace, defense, medical equipment, robotics, semiconductor, instrumentation, and satellite communications; and shaft management products, including couplings, torque limiters, electromagnetic clutches and brakes, industrial bearings, and shaft locking assemblies. It also provides aerospace components for use in door systems, engine accessories and controls, engine mounts, flight control systems, gearboxes, landing gears, and rotor pitch controls. The company offers valve, distribution and drainage, and site work products; water conservation and finish plumbing products; and commercial electric hand dryers. It sells products through distribution partners, independent sales representatives, plumbing wholesalers, industry-specific distributors, and sales agencies to commercial construction, institutional, infrastructure, and residential construction end market, as well as to original equipment manufacturers and end users. The company offers its products under the Rexnord, Rex, Addax, Euroflex, Falk, FlatTop, Cambridge, Link-Belt, Omega, PSI, Shafer, Stearns, Highfield, Thomas, Centa, Tollok, Zurn, Wilkins, Green Turtle, World Dryer, JUST, Aquaflush, AquaSense, AquaVantage, AquaSpec, EcoVantage, Zurn One, and Zurn One Systems names. Rexnord Corporation was incorporated in 2006 and is headquartered in Milwaukee, Wisconsin.",0.5618180947340566,"The company aims for growth and expansion based on the following information: Rexnord Corporation designs, manufactures, and markets process and motion control, and water management products worldwide. It operates in two segments, Process &amp; Motion Control Platform and Water Management Platform. The company offers table top conveying chain and related accessories, metal conveying and engineered woven metals, gearing and gear drives, conveying equipment, industrial chain, and custom assemblies; custom-engineered, application-specific miniature gearboxes, and motion control assemblies and components used in aerospace, defense, medical equipment, robotics, semiconductor, instrumentation, and satellite communications; and shaft management products, including couplings, torque limiters, electromagnetic clutches and brakes, industrial bearings, and shaft locking assemblies. It also provides aerospace components for use in door systems, engine accessories and controls, engine mounts, flight control systems, gearboxes, landing gears, and rotor pitch controls. The company offers valve, distribution and drainage, and site work products; water conservation and finish plumbing products; and commercial electric hand dryers. It sells products through distribution partners, independent sales representatives, plumbing wholesalers, industry-specific distributors, and sales agencies to commercial construction, institutional, infrastructure, and residential construction end market, as well as to original equipment manufacturers and end users. The company offers its products under the Rexnord, Rex, Addax, Euroflex, Falk, FlatTop, Cambridge, Link-Belt, Omega, PSI, Shafer, Stearns, Highfield, Thomas, Centa, Tollok, Zurn, Wilkins, Green Turtle, World Dryer, JUST, Aquaflush, AquaSense, AquaVantage, AquaSpec, EcoVantage, Zurn One, and Zurn One Systems names. Rexnord Corporation was incorporated in 2006 and is headquartered in Milwaukee, Wisconsin. How successful does this suggest the company is?",Neutral,0.999930739402771,18,Technology
BANF,9212357000.0,381242000.0,"BancFirst Corporation operates as the bank holding company for BancFirst that provides a range of commercial banking services to retail customers, and small to medium-sized businesses. It operates through Metropolitan Banks, Community Banks, Pegasus Bank, and Other Financial Services segments. The company offers checking accounts, negotiable order of withdrawal accounts, savings accounts, money market accounts, sweep accounts, club accounts, individual retirement accounts, and certificates of deposit, as well as overdraft protection and auto draft services. It also provides commercial, financial, and other loans for working capital, facilities acquisition or expansion, purchase of equipment, and other needs; lending services that include private banking, energy, commercial and residential real estate, and commercial and industrial loans; and loans to finance purchases of consumer goods, such as automobiles, boats, household goods, vacations, and education. In addition, the company engages in the investment management and administration of trusts for individuals, corporations, and employee benefit plans, as well as bond trustee and paying agent business for various Oklahoma municipalities and governmental entities; and provision of item processing, research, and other correspondent banking services. Further, it is involved in real estate investment and insurance agency services; and providing funds transfer, collection, safe deposit box, cash management, retail brokerage, and other services for individual and corporate customers. The company serves customers in non-metropolitan trade centers and cities in the metropolitan statistical areas of Oklahoma. It operates through 106 banking locations in Oklahoma and 3 banking locations in Dallas, Texas. The company was formerly known as United Community Corporation and changed its name to BancFirst Corporation in November 1988. BancFirst Corporation was incorporated in 1984 and is headquartered in Oklahoma City, Oklahoma.",0.04138376313466793,"The company aims for growth and expansion based on the following information: BancFirst Corporation operates as the bank holding company for BancFirst that provides a range of commercial banking services to retail customers, and small to medium-sized businesses. It operates through Metropolitan Banks, Community Banks, Pegasus Bank, and Other Financial Services segments. The company offers checking accounts, negotiable order of withdrawal accounts, savings accounts, money market accounts, sweep accounts, club accounts, individual retirement accounts, and certificates of deposit, as well as overdraft protection and auto draft services. It also provides commercial, financial, and other loans for working capital, facilities acquisition or expansion, purchase of equipment, and other needs; lending services that include private banking, energy, commercial and residential real estate, and commercial and industrial loans; and loans to finance purchases of consumer goods, such as automobiles, boats, household goods, vacations, and education. In addition, the company engages in the investment management and administration of trusts for individuals, corporations, and employee benefit plans, as well as bond trustee and paying agent business for various Oklahoma municipalities and governmental entities; and provision of item processing, research, and other correspondent banking services. Further, it is involved in real estate investment and insurance agency services; and providing funds transfer, collection, safe deposit box, cash management, retail brokerage, and other services for individual and corporate customers. The company serves customers in non-metropolitan trade centers and cities in the metropolitan statistical areas of Oklahoma. It operates through 106 banking locations in Oklahoma and 3 banking locations in Dallas, Texas. The company was formerly known as United Community Corporation and changed its name to BancFirst Corporation in November 1988. BancFirst Corporation was incorporated in 1984 and is headquartered in Oklahoma City, Oklahoma. How successful does this suggest the company is?",Neutral,0.9999948740005493,1,Telecommunication
INS,57025000.0,35873000.0,"Intelligent Systems Corporation, through its subsidiary, CoreCard Software, Inc., provides technology solutions and processing services to the financial technology and services market in the United States and European Union. The company designs, develops, and markets a suite of software solutions to program managers, accounts receivable businesses, financial institutions, retailers, and processors to manage their credit and debit cards, prepaid cards, private label cards, fleet cards, loyalty programs, and accounts receivable and loan transactions. Its software solutions allow companies to offer various types of debit and credit cards, as well as installment and revolving loans; set up and maintain account data; record advances and payments; assess fees, interests, and other charges; resolve disputes and chargebacks; manage collections of accounts receivable; generate reports; and settle transactions with financial institutions and network associations. Intelligent Systems Corporation was founded in 1973 and is headquartered in Norcross, Georgia.",0.6290749671196844,"The company aims for growth and expansion based on the following information: Intelligent Systems Corporation, through its subsidiary, CoreCard Software, Inc., provides technology solutions and processing services to the financial technology and services market in the United States and European Union. The company designs, develops, and markets a suite of software solutions to program managers, accounts receivable businesses, financial institutions, retailers, and processors to manage their credit and debit cards, prepaid cards, private label cards, fleet cards, loyalty programs, and accounts receivable and loan transactions. Its software solutions allow companies to offer various types of debit and credit cards, as well as installment and revolving loans; set up and maintain account data; record advances and payments; assess fees, interests, and other charges; resolve disputes and chargebacks; manage collections of accounts receivable; generate reports; and settle transactions with financial institutions and network associations. Intelligent Systems Corporation was founded in 1973 and is headquartered in Norcross, Georgia. How successful does this suggest the company is?",Neutral,0.9992043375968933,0,Technology
MCB,4330821000.0,132436000.0,"Metropolitan Bank Holding Corp. operates as the bank holding company for Metropolitan Commercial Bank that provides a range of business, commercial, and retail banking products and services to small businesses, middle-market enterprises, public entities, and individuals in the New York metropolitan area. The company offers checking, savings, term deposit, and money market accounts, as well as certificates of deposit. It also provides lending products, including commercial, construction, multifamily, and one-to four-family real estate loans; commercial and industrial loans; trade finance and letters of credit, term loans, and working capital lines of credit; commercial mortgages; and consumer loans. In addition, the company offers cash management services, as well as online and mobile banking, ACH, remote deposit capture, and debit card services. As of January 21, 2021, it operated six locations in Manhattan and Brooklyn, as well as Great Neck, Long Island. The company was founded in 1999 and is headquartered in New York, New York.",0.030579883121468192,"The company aims for growth and expansion based on the following information: Metropolitan Bank Holding Corp. operates as the bank holding company for Metropolitan Commercial Bank that provides a range of business, commercial, and retail banking products and services to small businesses, middle-market enterprises, public entities, and individuals in the New York metropolitan area. The company offers checking, savings, term deposit, and money market accounts, as well as certificates of deposit. It also provides lending products, including commercial, construction, multifamily, and one-to four-family real estate loans; commercial and industrial loans; trade finance and letters of credit, term loans, and working capital lines of credit; commercial mortgages; and consumer loans. In addition, the company offers cash management services, as well as online and mobile banking, ACH, remote deposit capture, and debit card services. As of January 21, 2021, it operated six locations in Manhattan and Brooklyn, as well as Great Neck, Long Island. The company was founded in 1999 and is headquartered in New York, New York. How successful does this suggest the company is?",Neutral,0.999261200428009,1,Telecommunication
NLS,318117000.0,552560000.0,"Nautilus, Inc., a fitness solutions company, designs, develops, sources, and markets cardio and strength fitness products, and related accessories for consumer and commercial use in the United States, Canada, and internationally. The company operates in two segments, Direct and Retail. It offers specialized cardio products, treadmills, ellipticals, bike products, home gyms, dumbbells, barbells, and kettlebells primarily under the Nautilus, Bowflex, Octane Fitness, Schwinn, and Universal brands, as well as fitness digital platform under the JRNY brand. In addition, it engages in licensing its brands and intellectual properties. The company offers its products directly to consumers through television advertising, social media, websites, and catalogs; and through a network of retail companies consisting of sporting goods stores, Internet retailers, and large-format and warehouse stores, as well as specialty retailers and independent bike dealers. Nautilus, Inc. was founded in 1986 and is headquartered in Vancouver, Washington.",1.7369709886614044,"The company aims for growth and expansion based on the following information: Nautilus, Inc., a fitness solutions company, designs, develops, sources, and markets cardio and strength fitness products, and related accessories for consumer and commercial use in the United States, Canada, and internationally. The company operates in two segments, Direct and Retail. It offers specialized cardio products, treadmills, ellipticals, bike products, home gyms, dumbbells, barbells, and kettlebells primarily under the Nautilus, Bowflex, Octane Fitness, Schwinn, and Universal brands, as well as fitness digital platform under the JRNY brand. In addition, it engages in licensing its brands and intellectual properties. The company offers its products directly to consumers through television advertising, social media, websites, and catalogs; and through a network of retail companies consisting of sporting goods stores, Internet retailers, and large-format and warehouse stores, as well as specialty retailers and independent bike dealers. Nautilus, Inc. was founded in 1986 and is headquartered in Vancouver, Washington. How successful does this suggest the company is?",Neutral,0.9997767806053162,6,Technology
GRPN,1411507000.0,1416868000.0,"Groupon, Inc. operates a marketplace that connects consumers to merchants. It operates in two segments, North America and International. The company sells goods or services on behalf of third-party merchants; and first-party goods inventory. It serves customers through its mobile applications and websites. The company was formerly known as ThePoint.com, Inc. and changed its name to Groupon, Inc. in October 2008. Groupon, Inc. was founded in 2008 and is headquartered in Chicago, Illinois.",1.0037980683057186,"The company aims for growth and expansion based on the following information: Groupon, Inc. operates a marketplace that connects consumers to merchants. It operates in two segments, North America and International. The company sells goods or services on behalf of third-party merchants; and first-party goods inventory. It serves customers through its mobile applications and websites. The company was formerly known as ThePoint.com, Inc. and changed its name to Groupon, Inc. in October 2008. Groupon, Inc. was founded in 2008 and is headquartered in Chicago, Illinois. How successful does this suggest the company is?",Positive,0.8083958625793457,12,Telecommunication
WRE,2409818000.0,294118000.0,"WashREIT owns and operates uniquely positioned real estate assets in the Washington Metro area. Backed by decades of experience, expertise and ambition, we create value by transforming insights into strategy and strategy into action. As of October 29, 2020, the Company's portfolio of 45 properties includes approximately 3.7 million square feet of commercial space and 6,863 multifamily apartment units. These 45 properties consist of 22 multifamily properties,15 office properties, and 8 retail centers. Our shares trade on the NYSE. With a track record of driving returns and delivering satisfaction, we are a trusted authority in one of the nation's most competitive real estate markets.",0.122049880945366,"The company aims for growth and expansion based on the following information: WashREIT owns and operates uniquely positioned real estate assets in the Washington Metro area. Backed by decades of experience, expertise and ambition, we create value by transforming insights into strategy and strategy into action. As of October 29, 2020, the Company's portfolio of 45 properties includes approximately 3.7 million square feet of commercial space and 6,863 multifamily apartment units. These 45 properties consist of 22 multifamily properties,15 office properties, and 8 retail centers. Our shares trade on the NYSE. With a track record of driving returns and delivering satisfaction, we are a trusted authority in one of the nation's most competitive real estate markets. How successful does this suggest the company is?",Positive,1.0,13,Retail
HBMD,2537991000.0,76116000.0,"Howard Bancorp, Inc. operates as the bank holding company for Howard Bank that provides commercial banking, mortgage banking, and consumer finance products and services to businesses, business owners, professionals, and other consumers. The company offers various consumer and business deposit products, including demand, money market, savings, individual retirement, and commercial and retail checking accounts, as well as certificates of deposit. It also provides commercial loans, such as lines of credit, revolving credit facilities, accounts receivable and inventory financing, term loans, equipment loans, small business administration loans, stand-by letters of credit, and unsecured loans, as well as equipment lease services; commercial mortgage loans for owner occupied and investment properties; construction loans; residential mortgage loans; and secured and unsecured consumer loans. In addition, the company offers wire transfer services; automated teller machines and check cards; and safe deposit boxes, as well as credit cards through a third party processor. Further, it provides merchant card, overnight sweep, check positive pay, and remote deposit capture services; and online and mobile banking services. As of December 31, 2020, the company operated through a network of 15 full service branches, as well as eight commercial lending offices located in Maryland. Howard Bancorp, Inc. was founded in 2004 and is headquartered in Baltimore, Maryland.",0.029990650085047584,"The company aims for growth and expansion based on the following information: Howard Bancorp, Inc. operates as the bank holding company for Howard Bank that provides commercial banking, mortgage banking, and consumer finance products and services to businesses, business owners, professionals, and other consumers. The company offers various consumer and business deposit products, including demand, money market, savings, individual retirement, and commercial and retail checking accounts, as well as certificates of deposit. It also provides commercial loans, such as lines of credit, revolving credit facilities, accounts receivable and inventory financing, term loans, equipment loans, small business administration loans, stand-by letters of credit, and unsecured loans, as well as equipment lease services; commercial mortgage loans for owner occupied and investment properties; construction loans; residential mortgage loans; and secured and unsecured consumer loans. In addition, the company offers wire transfer services; automated teller machines and check cards; and safe deposit boxes, as well as credit cards through a third party processor. Further, it provides merchant card, overnight sweep, check positive pay, and remote deposit capture services; and online and mobile banking services. As of December 31, 2020, the company operated through a network of 15 full service branches, as well as eight commercial lending offices located in Maryland. Howard Bancorp, Inc. was founded in 2004 and is headquartered in Baltimore, Maryland. How successful does this suggest the company is?",Neutral,0.999955415725708,1,Telecommunication
JBHT,5928348000.0,9636573000.0,"J.B. Hunt Transport Services, Inc. provides surface transportation and delivery services in North America. It operates through five segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS), and Truckload (JBT). The JBI segment offers intermodal freight solutions. It operates 98,689 pieces of company-owned trailing equipment; owns and maintains its own chassis fleet of 83,259 units; and manages a fleet of 5,166 company-owned tractors, 497 independent contractor trucks, and 6,745 company drivers. The DCS segment designs, develops, and executes supply-chain solutions that support various transportation networks. It operates 9,408 company-owned trucks, 498 customer-owned trucks, and 5 independent contractor trucks; and 19,573 owned pieces of trailing equipment and 7,717 customer-owned trailers. The ICS segment offers traditional freight brokerage and transportation logistics solutions; and flatbed, refrigerated, expedited, and less-than-truckload solutions, as well as various dry-van and intermodal solutions. It provides an online multimodal marketplace; and single-source logistics management for customers that desire to outsource their transportation functions. The FMS segment provides delivery services. It operates 1,255 company-owned trucks, 265 customer-owned trucks, and 33 independent contractor trucks; and 963 owned pieces of trailing equipment and 159 customer-owned trailers. The JBT segment offers full-load and dry-van freight services by utilizing tractors operating over roads and highways. It operates 798 company-owned tractors. It also transports or arranges for the transportation of freight, such as general merchandise, specialty consumer items, appliances, forest and paper products, food and beverages, building materials, soaps and cosmetics, automotive parts, agricultural products, electronics, and chemicals. The company was incorporated in 1961 and is headquartered in Lowell, Arkansas.",1.6255073082754252,"The company aims for growth and expansion based on the following information: J.B. Hunt Transport Services, Inc. provides surface transportation and delivery services in North America. It operates through five segments: Intermodal (JBI), Dedicated Contract Services (DCS), Integrated Capacity Solutions (ICS), Final Mile Services (FMS), and Truckload (JBT). The JBI segment offers intermodal freight solutions. It operates 98,689 pieces of company-owned trailing equipment; owns and maintains its own chassis fleet of 83,259 units; and manages a fleet of 5,166 company-owned tractors, 497 independent contractor trucks, and 6,745 company drivers. The DCS segment designs, develops, and executes supply-chain solutions that support various transportation networks. It operates 9,408 company-owned trucks, 498 customer-owned trucks, and 5 independent contractor trucks; and 19,573 owned pieces of trailing equipment and 7,717 customer-owned trailers. The ICS segment offers traditional freight brokerage and transportation logistics solutions; and flatbed, refrigerated, expedited, and less-than-truckload solutions, as well as various dry-van and intermodal solutions. It provides an online multimodal marketplace; and single-source logistics management for customers that desire to outsource their transportation functions. The FMS segment provides delivery services. It operates 1,255 company-owned trucks, 265 customer-owned trucks, and 33 independent contractor trucks; and 963 owned pieces of trailing equipment and 159 customer-owned trailers. The JBT segment offers full-load and dry-van freight services by utilizing tractors operating over roads and highways. It operates 798 company-owned tractors. It also transports or arranges for the transportation of freight, such as general merchandise, specialty consumer items, appliances, forest and paper products, food and beverages, building materials, soaps and cosmetics, automotive parts, agricultural products, electronics, and chemicals. The company was incorporated in 1961 and is headquartered in Lowell, Arkansas. How successful does this suggest the company is?",Neutral,0.999991774559021,17,Telecommunication
CTT,607328000.0,104564000.0,"CatchMark (NYSE: CTT) seeks to deliver consistent and growing per share cash flow from disciplined acquisitions and superior management of prime timberlands located in high demand U.S. mill markets. Concentrating on maximizing cash flows throughout business cycles, the company strategically harvests its high-quality timberlands to produce durable revenue growth and takes advantage of proximate mill markets, which provide a reliable outlet for merchantable inventory. Headquartered in Atlanta and focused exclusively on timberland ownership and management, CatchMark began operations in 2007 and owns interests in 1.5 million acres* of timberlands located in Alabama, Florida, Georgia, North Carolina, Oregon, South Carolina and Texas.",0.17217055693134517,"The company aims for growth and expansion based on the following information: CatchMark (NYSE: CTT) seeks to deliver consistent and growing per share cash flow from disciplined acquisitions and superior management of prime timberlands located in high demand U.S. mill markets. Concentrating on maximizing cash flows throughout business cycles, the company strategically harvests its high-quality timberlands to produce durable revenue growth and takes advantage of proximate mill markets, which provide a reliable outlet for merchantable inventory. Headquartered in Atlanta and focused exclusively on timberland ownership and management, CatchMark began operations in 2007 and owns interests in 1.5 million acres* of timberlands located in Alabama, Florida, Georgia, North Carolina, Oregon, South Carolina and Texas. How successful does this suggest the company is?",Positive,0.9999998807907104,12,Other
CIO,1157292000.0,160840000.0,"City Office REIT, Inc. (NYSE: CIO) invests in high-quality office properties in 18-hour cities with strong economic fundamentals, primarily in the Southern and Western United States. At September 30, 2020, CIO owned office complexes comprising 5.8 million square feet of net rentable area (ÂNRAÂ).",0.1389796179356636,"The company aims for growth and expansion based on the following information: City Office REIT, Inc. (NYSE: CIO) invests in high-quality office properties in 18-hour cities with strong economic fundamentals, primarily in the Southern and Western United States. At September 30, 2020, CIO owned office complexes comprising 5.8 million square feet of net rentable area (ÂNRAÂ). How successful does this suggest the company is?",Positive,0.9999998807907104,13,Other
BDN,3900106000.0,516312000.0,"Brandywine Realty Trust (NYSE: BDN) is one of the largest, publicly traded, full-service, integrated real estate companies in the United States with a core focus in the Philadelphia, Austin and Washington, D.C. markets. Organized as a real estate investment trust (REIT), we own, develop, lease and manage an urban, town center and transit-oriented portfolio comprising 175 properties and 24.7 million square feet as of December 31, 2020 which excludes assets held for sale. Our purpose is to shape, connect and inspire the world around us through our expertise, the relationships we foster, the communities in which we live and work, and the history we build together.",0.13238409417590188,"The company aims for growth and expansion based on the following information: Brandywine Realty Trust (NYSE: BDN) is one of the largest, publicly traded, full-service, integrated real estate companies in the United States with a core focus in the Philadelphia, Austin and Washington, D.C. markets. Organized as a real estate investment trust (REIT), we own, develop, lease and manage an urban, town center and transit-oriented portfolio comprising 175 properties and 24.7 million square feet as of December 31, 2020 which excludes assets held for sale. Our purpose is to shape, connect and inspire the world around us through our expertise, the relationships we foster, the communities in which we live and work, and the history we build together. How successful does this suggest the company is?",Positive,0.7573448419570923,13,Finance
MTOR,2884000000.0,3044000000.0,"Meritor, Inc. designs, develops, manufactures, markets, distributes, sells, services, and supports integrated systems, modules, and components to original equipment manufacturers (OEMs) and the aftermarket for the commercial vehicle, transportation, and industrial sectors. It operates through two segments, Commercial Truck; and Aftermarket and Industrial. The Commercial Truck segment supplies drivetrain systems and components, including axles, drivelines, and braking and suspension systems primarily for medium-and heavy-duty trucks and other applications; and various undercarriage products and systems for trailer applications. The Aftermarket and Industrial segment supplies axles, brakes, drivelines, suspension parts, and other replacement parts to commercial vehicle and industrial aftermarket customers. It also supplies drivetrain systems and various components, such as axles, drivelines, brakes, and suspension systems for military, construction, bus and coach, fire and emergency, and other applications. The company also sells other complementary products, including third-party and private label items, which include brake shoes and friction materials; automatic slack adjusters; yokes and shafts; wheel-end hubs and drums; ABS and stability control systems; shock absorbers and air springs; and air brakes. Meritor, Inc. sells its products under the Meritor, Euclid, Trucktechnic, US Gear, AxleTech, and Mach brands primarily to OEMs, their parts marketing operations, and their dealers, as well as other independent distributors and service garages in the aftermarket industry in North America, South America, Europe, and the Asia Pacific. The company was formerly known as ArvinMeritor, Inc. and changed its name to Meritor, Inc. in March 2011. Meritor, Inc. was founded in 1909 and is headquartered in Troy, Michigan.",1.0554785020804438,"The company aims for growth and expansion based on the following information: Meritor, Inc. designs, develops, manufactures, markets, distributes, sells, services, and supports integrated systems, modules, and components to original equipment manufacturers (OEMs) and the aftermarket for the commercial vehicle, transportation, and industrial sectors. It operates through two segments, Commercial Truck; and Aftermarket and Industrial. The Commercial Truck segment supplies drivetrain systems and components, including axles, drivelines, and braking and suspension systems primarily for medium-and heavy-duty trucks and other applications; and various undercarriage products and systems for trailer applications. The Aftermarket and Industrial segment supplies axles, brakes, drivelines, suspension parts, and other replacement parts to commercial vehicle and industrial aftermarket customers. It also supplies drivetrain systems and various components, such as axles, drivelines, brakes, and suspension systems for military, construction, bus and coach, fire and emergency, and other applications. The company also sells other complementary products, including third-party and private label items, which include brake shoes and friction materials; automatic slack adjusters; yokes and shafts; wheel-end hubs and drums; ABS and stability control systems; shock absorbers and air springs; and air brakes. Meritor, Inc. sells its products under the Meritor, Euclid, Trucktechnic, US Gear, AxleTech, and Mach brands primarily to OEMs, their parts marketing operations, and their dealers, as well as other independent distributors and service garages in the aftermarket industry in North America, South America, Europe, and the Asia Pacific. The company was formerly known as ArvinMeritor, Inc. and changed its name to Meritor, Inc. in March 2011. Meritor, Inc. was founded in 1909 and is headquartered in Troy, Michigan. How successful does this suggest the company is?",Neutral,0.99994957447052,17,Industrial
